62,FLOORING,1,wood flooring,4,ARMSTRONG,1,american,8,,,exotics smoked oak,brm1052oasm,,FLOORING-ARMSTRONG-brm1052oasm.jpg,0,0
63,FLOORING,1,wood flooring,4,ARMSTRONG,1,american,8,,,exotics walnut autumn dusk,brm1052waau,,FLOORING-ARMSTRONG-brm1052waau.jpg,0,0
64,FLOORING,1,laminate flooring,1,ARMSTRONG,1,casita,12,,,domestic oak,ai206,,FLOORING-ARMSTRONG-ai206.jpg,0,0
65,FLOORING,1,vinyl flooring,3,ARMSTRONG,1,casita,12,,,apple tree,ca63952 ,,FLOORING-ARMSTRONG-ca63952.jpg,0,0
66,FLOORING,1,vinyl flooring,3,ARMSTRONG,1,casita,12,,,ash,ca72838 ,,FLOORING-ARMSTRONG-ca72838.jpg,0,0
67,FLOORING,1,vinyl flooring,3,ARMSTRONG,1,casita,12,,,grey oak,ca01580,,FLOORING-ARMSTRONG-ca01580.jpg,0,0
68,FLOORING,1,vinyl flooring,3,ARMSTRONG,1,casita,12,,,hickory,ca23719,,FLOORING-ARMSTRONG-ca23719.jpg,0,0
69,FLOORING,1,vinyl flooring,3,ARMSTRONG,1,casita,12,,,jatoba,ca72422 ,,FLOORING-ARMSTRONG-ca72422.jpg,0,0
70,FLOORING,1,vinyl flooring,3,ARMSTRONG,1,casita,12,,,mahagony,ca72945,,FLOORING-ARMSTRONG-ca72945.jpg,0,0
71,FLOORING,1,vinyl flooring,3,ARMSTRONG,1,casita,12,,,maple,ca73229,,FLOORING-ARMSTRONG-ca73229.jpg,0,0
72,FLOORING,1,vinyl flooring,3,ARMSTRONG,1,casita,12,,,natural oak,ca11131,,FLOORING-ARMSTRONG-ca11131.jpg,0,0
73,FLOORING,1,vinyl flooring,3,ARMSTRONG,1,casita,12,,,oak,ca07039 ,,FLOORING-ARMSTRONG-ca07039.jpg,0,0
74,FLOORING,1,vinyl flooring,3,ARMSTRONG,1,casita,12,,,walnut,ca01127 ,,FLOORING-ARMSTRONG-ca01127.jpg,0,0
75,FLOORING,1,vinyl flooring,3,ARMSTRONG,1,casita american,13,,,casita american oak,ca07223,,FLOORING-ARMSTRONG-ca07223.jpg,0,0
76,FLOORING,1,vinyl flooring,3,ARMSTRONG,1,casita american ,13,,,walnut,ca72946,,FLOORING-ARMSTRONG-ca72946.jpg,0,0
77,FLOORING,1,laminate flooring,1,ARMSTRONG,1,ethos,30,,,amaretto maple,b6313,,FLOORING-ARMSTRONG-b6313.jpg,0,0
78,FLOORING,1,laminate flooring,1,ARMSTRONG,1,ethos,30,,,canyon brick,b6312,,FLOORING-ARMSTRONG-b6312.jpg,0,0
79,FLOORING,1,laminate flooring,1,ARMSTRONG,1,ethos,30,,,carbonized oak,pb 8173,,FLOORING-ARMSTRONG-pb8173.jpg,0,0
80,FLOORING,1,laminate flooring,1,ARMSTRONG,1,ethos,30,,,cognac chestnut,pb 9117,,FLOORING-ARMSTRONG-pb9117.jpg,0,0
81,FLOORING,1,laminate flooring,1,ARMSTRONG,1,ethos,30,,,distressed walnut,b6314,,FLOORING-ARMSTRONG-b6314.jpg,0,0
82,FLOORING,1,laminate flooring,1,ARMSTRONG,1,ethos,30,,,historic hickory ,b6114,,FLOORING-ARMSTRONG-b6114.jpg,0,0
83,FLOORING,1,laminate flooring,1,ARMSTRONG,1,ethos,30,,,london maple ,pb 8123,,FLOORING-ARMSTRONG-pb8123.jpg,0,0
